SRA_id,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species
SRR3123539,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123538,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123537,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123536,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123535,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123534,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123533,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123531,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123530,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3123529,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3138063,1028407,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Reticulascus,Reticulascus tulasneorum
SRR3123564,192523,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR3318775,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR3485025,35725,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Macrophomina phaseolina
SRR3482282,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR364266,1077286,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR364265,1077286,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR3929449,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929448,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929447,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929446,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929445,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929444,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929443,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929442,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR3929441,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR394070,1077286,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR404399,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR404398,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR4051856,111141,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius quietus
SRR4244930,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR4244928,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR4244926,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR4244924,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR4244922,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR4244920,156515,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella calospora
SRR5138298,1491104,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe gigantea
SRR5138297,1491104,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe gigantea
SRR5137215,1491104,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe gigantea
SRR5137210,1491104,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe gigantea
SRR5146334,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146333,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146332,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146331,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146330,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146329,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146328,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146327,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146326,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146325,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146324,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5146323,76867,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cylindrosporum
SRR5140179,1491104,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe gigantea
SRR5279409,144679,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Archaeosporales,Ambisporaceae,Ambispora,Ambispora leptoticha
SRR5493403,5383,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus spraguei
SRR5491302,48593,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus weaverae
SRR5487665,1132860,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,Paxillus,Paxillus ammoniavirescens
SRR5487664,1174673,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella importuna
SRR5576791,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR5576795,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR5576796,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR5576799,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR5576801,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR5585710,5322,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus
SRR5674601,5341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR5891391,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR5891392,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR6019513,40450,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis betulina
SRR6019514,40450,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis betulina
SRR6043945,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR6040213,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR6184669,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR6188980,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6188981,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6188982,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6193771,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6193772,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6194037,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6193099,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6193100,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6193102,29892,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae
SRR6257327,139415,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Neoantrodia,Neoantrodia serialis
SRR6310246,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR6310063,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR6384709,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384708,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384707,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384706,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384705,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384704,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384703,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384702,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6384701,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR6407106,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407107,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407108,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407109,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407110,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407111,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6407112,87252,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus subrufescens
SRR6457921,942053,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion occidentale
SRR6457922,942053,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion occidentale
SRR6457923,942053,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion occidentale
SRR6457924,942053,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion occidentale
SRR6457925,942053,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion occidentale
SRR6823450,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823451,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823452,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823453,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823454,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823443,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823444,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823445,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823446,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823447,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823448,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6823449,67721,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina
SRR6869963,36781,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,Magnaporthiopsis incrustans
SRR6869956,2127045,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp. Tc 2018
SRR6869957,2127045,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp. Tc 2018
SRR6869960,2127045,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella sp. Tc 2018
SRR6942714,153919,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula raphanica
SRR6959632,2478900,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Earliella,Earliella scabrosa
SRR7003641,879823,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus tuoliensis
SRR7003642,879823,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus tuoliensis
SRR7028478,181762,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe cubensis
SRR7141811,940279,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Cryptodiaporthe,Cryptodiaporthe populea
SRR7430550,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7439932,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439933,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439934,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439935,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439936,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439937,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439938,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439939,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7439940,5353,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes
SRR7430551,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430552,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430553,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430560,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430561,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430562,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430563,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430565,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7430567,231932,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete carnosa
SRR7475541,42249,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber magnatum
SRR7694626,1004511,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita polypyramis
SRR7694627,1004511,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita polypyramis
SRR7694631,87326,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita brunnescens
SRR7694632,87326,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita brunnescens
SRR7791365,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791366,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791367,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791368,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791369,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791370,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791371,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791372,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7791373,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR7790773,2478900,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Earliella,Earliella scabrosa
SRR7790774,2478900,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Earliella,Earliella scabrosa
SRR7813211,104341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Postia,Postia placenta
SRR7852826,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR7852836,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR7852841,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR7852842,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR7852845,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR7852846,207832,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,Heterobasidion parviporum
SRR8060745,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060744,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060743,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060736,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060735,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060734,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060731,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060729,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060728,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060726,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060725,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060724,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060723,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8060722,5315,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum
SRR8143896,91752,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus
SRR8239998,1940299,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meripilaceae,Meripilus,Meripilus sumstinei
SRR8246575,48589,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus tomentosus
SRR8275386,48574,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus lakei
SRR8435314,5341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR8435313,5341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR8439242,48578,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus paluster
SRR8526190,56493,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora,Thelephora terrestris
SRR8529734,36056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis
SRR8640669,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR8695864,181124,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius oreades
SRR8830781,5341,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus
SRR8830782,2060699,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,Hypomyces perniciosus
SRR8830783,2060699,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,Hypomyces perniciosus
